Loading modules.
Loading easybuild, site, slurm/wulver
Loading GCCcore, binutils, Bison
Loading GCC libunwind FFmpeg OpenMPI Mesa
Modules loaded.
0.000000000000000,0.002499940453506,0.999976181402439
[1719355782.477012] [n0011:4124740:0]           ib_md.c:1230 UCX  WARN  IB: ibv_fork_init() was disabled or failed, yet a fork() has been issued.
[1719355782.477108] [n0011:4124740:0]           ib_md.c:1231 UCX  WARN  IB: data corruption might occur when using registered memory.
0.000000201769112,0.002499940453506,0.999976181402439
0.000000701609829,0.002499941273224,0.999976509289538
0.000001247900376,0.002499942742279,0.999977096911404
0.000001878439561,0.002499943726893,0.999977490757134
0.000002602486713,0.002499944786568,0.999977914627022
0.000003414723461,0.002499943125759,0.999977250303513
0.000004309323855,0.002499937099161,0.999974839664324
0.000005278474554,0.002499940335164,0.999976134065626
0.000006315696042,0.002499955369115,0.999982147646122
0.000007414103844,0.002499965953091,0.999986381236506
0.000008568135497,0.002499971621994,0.999988648797500
0.000009771802377,0.002499971556899,0.999988622759419
0.000011020880842,0.002499963831693,0.999985532677002
0.000012311121196,0.002499947675189,0.999979070075561
0.000013638637889,0.002499964275534,0.999985710213406
0.000015000874461,0.002499974816346,0.999989926538258
0.000016394429674,0.002499973980397,0.999989592158703
0.000017816322679,0.002499962808930,0.999985123571899
0.000019264219308,0.002499938910878,0.999975564351353
0.000020735833608,0.002499958101858,0.999983240743291
0.000022228592045,0.002499961972082,0.999984788832780
0.000023740364288,0.002499951758282,0.999980703312671
0.000025269617160,0.002499922775684,0.999969110273551
0.000026814181239,0.002499941678164,0.999976671265472
0.000028372713539,0.002499942893666,0.999977157466415
0.000029943759445,0.002499924995051,0.999969998020387
0.000031525945191,0.002499915696164,0.999966278465576
0.000033117960553,0.002499927488087,0.999970995234644
0.000034718713152,0.002499915413620,0.999966165447859
0.000036326964086,0.002499892613240,0.999957045295961
0.000037941760910,0.002499909394697,0.999963757878708
0.000039562216467,0.002499901150903,0.999960460361256
0.000041187261450,0.002499872552630,0.999949021051915
0.000042816127149,0.002499891431605,0.999956572641885
0.000044447903686,0.002499883229895,0.999953291957948
0.000046081955128,0.002499855764716,0.999942305886415
0.000047717431747,0.002499873923764,0.999949569505473
0.000049353756607,0.002499863359985,0.999945343993824
0.000050990271701,0.002499842313034,0.999936925213615
0.000052623670540,0.002499856789880,0.999942715951866
0.000054250002443,0.002499843212710,0.999937285083940
0.000055872321416,0.002499829966204,0.999931986481755
0.000057487905411,0.002499841041622,0.999936416648777
0.000059097830068,0.002499822384070,0.999928953627976
0.000060702252549,0.002499819547261,0.999927818904428
0.000062300061154,0.002499824935025,0.999929974010059
0.000063892858939,0.002499803424344,0.999921369737738
0.000065479661094,0.002499808648508,0.999923459403284
0.000067059892274,0.002499811008463,0.999924403385173
