Loading modules.
Loading easybuild, site, slurm/wulver
Loading GCCcore, binutils, Bison
Loading GCC libunwind FFmpeg OpenMPI Mesa
Modules loaded.
0.000000000000000,0.002499940453506,0.999976181402439
[1719355788.921394] [n0017:3782297:0]           ib_md.c:1230 UCX  WARN  IB: ibv_fork_init() was disabled or failed, yet a fork() has been issued.
[1719355788.921407] [n0017:3782297:0]           ib_md.c:1231 UCX  WARN  IB: data corruption might occur when using registered memory.
0.000000277432528,0.002499940453506,0.999976181402439
0.000000965220251,0.002499941273224,0.999976509289538
0.000001709676411,0.002499942729867,0.999977091946928
0.000002572410985,0.002499943713710,0.999977485484024
0.000003563678380,0.002499944404620,0.999977761848162
0.000004677639770,0.002499942243517,0.999976897406911
0.000005905914526,0.002499935732739,0.999974293095636
0.000007239104093,0.002499934498617,0.999973799446742
0.000008665545265,0.002499948420610,0.999979368243889
0.000010176383831,0.002499958691939,0.999983476775655
0.000011764261640,0.002499964185912,0.999985674364690
0.000013421051452,0.002499964419016,0.999985767606543
0.000015141236476,0.002499956376807,0.999982550722892
0.000016918773120,0.002499939581838,0.999975832735168
0.000018748522860,0.002499957410610,0.999982964244088
0.000020626314025,0.002499968295161,0.999987318064436
0.000022548004973,0.002499966112396,0.999986444958420
0.000024509077113,0.002499951737935,0.999980695173923
0.000026506488001,0.002499944736073,0.999977894429150
0.000028536824714,0.002499960415710,0.999984166284082
0.000030596652325,0.002499958076954,0.999983230781680
0.000032683205913,0.002499937962495,0.999975184998087
0.000034793748569,0.002499940501952,0.999976200780714
0.000036925639389,0.002499949725633,0.999979890253300
0.000039076536223,0.002499936091989,0.999974436795509
0.000041244647863,0.002499922290255,0.999968916102029
0.000043427837550,0.002499937705181,0.999975082072499
0.000045624577948,0.002499927549690,0.999971019876124
0.000047833259352,0.002499910114593,0.999964045837357
0.000050052261936,0.002499926974790,0.999970789915821
0.000052280278655,0.002499916618201,0.999966647280546
0.000054515838230,0.002499902988941,0.999961195576526
0.000056757707380,0.002499918491267,0.999967396506625
0.000059004501410,0.002499903175418,0.999961270167151
0.000061254937864,0.002499900734651,0.999960293860406
0.000063508206070,0.002499909703584,0.999963881433633
0.000065763110000,0.002499889203736,0.999955681494557
0.000068018808988,0.002499899219940,0.999959687976043
0.000070274558687,0.002499902358092,0.999960943236947
0.000072522349831,0.002499874550623,0.999949820249292
0.000074762129573,0.002499900108419,0.999960043367689
0.000076994210248,0.002499892642683,0.999957057073384
0.000079218531951,0.002499884112086,0.999953644834532
0.000081434438758,0.002499898730448,0.999959492179059
0.000083641602179,0.002499884799576,0.999953919830535
0.000085841206837,0.002499891214568,0.999956485827347
0.000088032972533,0.002499899543365,0.999959817345898
0.000090216597116,0.002499875342234,0.999950136893539
0.000092391303216,0.002499900463471,0.999960185388242
